t_s,x_m,h_m,vx_mps,hdot_mps,path_speed_mps,ax_mps2,ah_mps2,accel_norm_mps2,jx_mps3,jh_mps3
2.29625,13.0730113110671,1.3009708701177,6.58936008990868,1.62739337712054,6.78734672743165,1.41176859534447,2.41049963930568,2.79349227274638,3.21536071061931,2.48686835542445
2.31,13.1637498546433,1.32357646941518,6.60907381319817,1.66077147385367,6.81454463311144,1.45553185434594,2.44439603526663,2.84493320769451,3.14981568224353,2.44313879587451
2.32375,13.254763570261,1.3466442026195,6.62938301245471,1.69461144087662,6.84254536421739,1.49837803631862,2.4776755886588,2.89551602695578,3.08198187374537,2.39714727899202
2.3375,13.34606055804,1.37018036115721,6.65027486419192,1.72890458306984,6.87133661136338,1.54027625633438,2.51030726201372,2.94518140282501,3.01194453765394,2.34890342841427
2.35125,13.4376487388943,1.39419111396727,6.67173612832322,1.76364177950556,6.90090539656869,1.58119680345171,2.54226016049496,2.99387208392172,2.93978917496849,2.29841836703569
2.365,13.5295358489153,1.41868250166037,6.69375316432565,1.79881348555075,6.93123808426163,1.62111114379632,2.57350355251395,3.04153281674595,2.86560148650927,2.24570471708718
2.37875,13.6217294339771,1.44366043070898,6.71631194744184,1.83440973525342,6.96232039281032,1.6599919229795,2.60400689034307,3.08811027479774,2.78946732490533,2.19077659958569
2.3925,13.7142368445645,1.46913066767235,6.73939808491133,1.87042014401246,6.99413740657374,1.69781296785722,2.6337398307164,3.13355299456164,2.71147264722783,2.13364963315469
2.40625,13.8070652308252,1.49509883345999,6.76299683222053,1.9068339115304,7.02667358846185,1.73454928764564,2.66267225541018,3.17781131771588,2.63170346825968,2.07434093221597
2.42,13.9002215378444,1.52157039763776,6.78709310936452,1.94363982504916,7.05991279299543,1.77017707439626,2.69077429179384,3.22083733896898,2.55024581440837,2.01286910455168
2.43375,13.9937125011442,1.54855067278045,6.81167151711027,1.98082626286796,7.09383827985096,1.80467370284332,2.71801633334357,3.2625848589817,2.46718567825759,1.94925424823768
2.4475,14.0875446424056,1.57604480887458,6.83671635325463,2.01838119814311,7.12843272787763,1.83801772962895,2.74436906010901,3.30300934187507,2.38260897376095,1.88351794794713
2.46125,14.1817242654143,1.60405778777544,6.86221162886608,2.05629220296877,7.16367824956809,1.87018889191832,2.76980345912502,3.34206787687437,2.29660149207449,1.81568327062586
2.475,14.27625745223,1.63259441772212,6.88814108450413,2.09454645273794,7.19955640596772,1.90116810541118,2.79429084475952,3.37971914367742,2.20924885803104,1.74577476053756
2.48875,14.3711500595782,1.66165932791449,6.91448820640719,2.13313073078284,7.2360482220031,1.93093746175926,2.81780287898906,3.41592338117592,2.12063648725448,1.67381843368059
2.5025,14.4664077154641,1.6912569631558,6.94123624264059,2.17203143329342,7.27313420221034,1.95948022539789,2.84031159159299,3.45064235919384,2.03084954391545,1.59984177157512
2.51625,14.5620358160088,1.72139157856499,6.96836821919783,2.21123457451295,7.31079434684411,1.98678082980297,2.86178940025832,3.48383935294145,1.93997289912561,1.52387371442152
2.53,14.6580395225058,1.75206723436207,6.99586695604498,2.25072579220944,7.34900816834482,2.01282487317781,2.88220913058576,3.51547911990887,1.84809108997419,1.44594465362914
2.54375,14.7544237586985,1.78328779073093,7.02371508310348,2.29049035342143,7.38775470814591,2.03759911358309,2.90154403598887,3.54552787895642,1.75528827920465,1.36608642371644
2.5575,14.8511932082762,1.81505690276271,7.05189505616159,2.33051316047647,7.42701255379781,2.06109146351597,2.91976781747752,3.57395329137859,1.66164821553146,1.28433229358137
2.57125,14.948352312589,1.84737801548414,7.08038917270718,2.37077875728098,7.46675985638777,2.08329098394792,2.93685464331722,3.60072444374359,1.56725419459809,1.20071695714319
2.585,15.0459052685794,1.88025435897388,7.10917958767507,2.41127133587929,7.50697434823438,2.10418787783006,2.95277916855488,3.62581183232923,1.47218902057416,1.11527652335479
2.59875,15.14385602693,1.91368894357113,7.13824832910237,2.45197474328042,7.54763336083688,2.12377348307533,2.96751655440341,3.64918734899597,1.37653496839535,1.02804850558595
2.6125,15.2422082904255,1.94768455517983,7.16757731368196,2.49287248855031,7.58871384305531,2.14204026502579,2.98104248747581,3.67082426835278,1.28037374663976,0.939071810377413
2.62625,15.3409655125283,1.9822437506722,7.19714836221075,2.53394775016721,7.63019237950461,2.15898180841292,2.99333319886062,3.69069723608685,1.18378646105116,0.848386725565469
2.64,15.4401308961655,2.01736885339524,7.22694321492291,2.57518338363862,7.67204520914005,2.17459280882265,3.00436548302894,3.70878225834288,1.0868535786976,0.756034907778243
2.65375,15.5397073927255,2.05306194878372,7.25694354670265,2.61656192937667,7.71424824401526,2.188869063669,3.01411671656635,3.72505669204804,0.989654892770133,0.662059369301964
2.6675,15.6396977012638,2.08932488008325,7.28713098216926,2.65806562082994,7.75677708819385,2.20180746269259,3.02256487671879,3.73949923609337,0.892269488027132,0.566504464318385
2.68125,15.7401042679145,2.12615924418686,7.31748711062916,2.69967639286894,7.79960705679701,2.21340597798301,3.02968855974581,3.75208992328616,0.794775706873452,0.469415874513132
2.695,15.8409292855069,2.1635663875887,7.3479935008862,2.74137589042255,7.8427131951676,2.22366365354425,3.03546699907092,3.76281011300629,0.697251116084189,0.370840594054933
2.70875,15.9421746933844,2.20154740245805,7.37863171590728,2.78314547736271,7.88607029813692,2.23258059440269,3.03988008322161,3.77164248449809,0.599772474166976,0.270826913945285
2.7225,16.0438421774243,2.2401031228374,7.40938332733209,2.82496624563401,7.92965292937328,2.24015795527471,3.04290837354922,3.77857103074649,0.502415699363922,0.169424405739548
2.73625,16.145933170256,2.27923412096744,7.44022992982847,2.86681902462563,7.9734354408041,2.24639792879448,3.04453312172166,3.78358105288526,0.405255838298025,0.0666839046383885
